utterance_id,emotion_label
icty_karadzic_nan_nan_1_utt00560,neutral
icty_karadzic_nan_nan_1_utt00561,neutral
icty_karadzic_nan_nan_1_utt00562,neutral
icty_karadzic_nan_nan_1_utt00563,neutral
icty_karadzic_nan_nan_1_utt00564,neutral
icty_karadzic_nan_nan_1_utt00565,neutral
icty_karadzic_nan_nan_1_utt00566,neutral
icty_karadzic_nan_nan_1_utt00567,neutral
icty_karadzic_nan_nan_1_utt00568,neutral
icty_karadzic_nan_nan_1_utt00569,neutral
icty_karadzic_nan_nan_1_utt00570,neutral
icty_karadzic_nan_nan_1_utt00571,neutral
icty_karadzic_nan_nan_1_utt00572,neutral
icty_karadzic_nan_nan_1_utt00573,neutral
icty_karadzic_nan_nan_1_utt00574,neutral
icty_karadzic_nan_nan_1_utt00575,neutral
icty_karadzic_nan_nan_1_utt00576,neutral
icty_karadzic_nan_nan_1_utt00577,neutral
icty_karadzic_nan_nan_1_utt00578,neutral
icty_karadzic_nan_nan_1_utt00579,neutral
icty_karadzic_nan_nan_1_utt00580,neutral
icty_karadzic_nan_nan_1_utt00581,neutral
icty_karadzic_nan_nan_1_utt00582,neutral
icty_karadzic_nan_nan_1_utt00583,neutral
icty_karadzic_nan_nan_1_utt00584,neutral
icty_karadzic_nan_nan_1_utt00585,neutral
icty_karadzic_nan_nan_1_utt00586,neutral
icty_karadzic_nan_nan_1_utt00587,neutral
icty_karadzic_nan_nan_1_utt00588,neutral
icty_karadzic_nan_nan_1_utt00589,neutral
icty_karadzic_nan_nan_1_utt00590,neutral
icty_karadzic_nan_nan_1_utt00591,neutral
icty_karadzic_nan_nan_1_utt00592,neutral
icty_karadzic_nan_nan_1_utt00593,neutral
icty_karadzic_nan_nan_1_utt00594,neutral
icty_karadzic_nan_nan_1_utt00595,neutral
icty_karadzic_nan_nan_1_utt00596,neutral
icty_karadzic_nan_nan_1_utt00597,neutral
icty_karadzic_nan_nan_1_utt00598,neutral
icty_karadzic_nan_nan_1_utt00599,neutral
icty_karadzic_nan_nan_1_utt00600,neutral
icty_karadzic_nan_nan_1_utt00601,neutral
icty_karadzic_nan_nan_1_utt00602,neutral
icty_karadzic_nan_nan_1_utt00603,neutral
icty_karadzic_nan_nan_1_utt00604,neutral
icty_karadzic_nan_nan_1_utt00605,neutral
icty_karadzic_nan_nan_1_utt00606,neutral
icty_karadzic_nan_nan_1_utt00607,neutral
icty_karadzic_nan_nan_1_utt00608,neutral
icty_karadzic_nan_nan_1_utt00609,neutral
icty_karadzic_nan_nan_1_utt00610,neutral
icty_karadzic_nan_nan_1_utt00611,neutral
icty_karadzic_nan_nan_1_utt00612,neutral
icty_karadzic_nan_nan_1_utt00613,neutral
icty_karadzic_nan_nan_1_utt00614,neutral
icty_karadzic_nan_nan_1_utt00615,neutral
icty_karadzic_nan_nan_1_utt00616,neutral
icty_karadzic_nan_nan_1_utt00617,neutral
icty_karadzic_nan_nan_1_utt00618,neutral
icty_karadzic_nan_nan_1_utt00619,neutral
icty_karadzic_nan_nan_1_utt00620,neutral
icty_karadzic_nan_nan_1_utt00621,neutral
icty_karadzic_nan_nan_1_utt00622,neutral
icty_karadzic_nan_nan_1_utt00623,neutral
icty_karadzic_nan_nan_1_utt00624,neutral
icty_karadzic_nan_nan_1_utt00625,neutral
icty_karadzic_nan_nan_1_utt00626,neutral
icty_karadzic_nan_nan_1_utt00627,neutral
icty_karadzic_nan_nan_1_utt00628,neutral
icty_karadzic_nan_nan_1_utt00629,neutral
icty_karadzic_nan_nan_1_utt00630,neutral
icty_karadzic_nan_nan_1_utt00631,neutral
icty_karadzic_nan_nan_1_utt00632,neutral
icty_karadzic_nan_nan_1_utt00633,neutral
icty_karadzic_nan_nan_1_utt00634,neutral
icty_karadzic_nan_nan_1_utt00635,neutral
icty_karadzic_nan_nan_1_utt00636,neutral
icty_karadzic_nan_nan_1_utt00637,neutral
icty_karadzic_nan_nan_1_utt00638,neutral
icty_karadzic_nan_nan_1_utt00639,neutral
icty_karadzic_nan_nan_1_utt00640,neutral
icty_karadzic_nan_nan_1_utt00641,neutral
icty_karadzic_nan_nan_1_utt00642,neutral
icty_karadzic_nan_nan_1_utt00643,neutral
icty_karadzic_nan_nan_1_utt00644,neutral
icty_karadzic_nan_nan_1_utt00645,neutral
icty_karadzic_nan_nan_1_utt00646,neutral
icty_karadzic_nan_nan_1_utt00647,neutral
icty_karadzic_nan_nan_1_utt00648,neutral
icty_karadzic_nan_nan_1_utt00649,neutral
icty_mladic_nan_nan_2_utt00001,neutral
icty_mladic_nan_nan_2_utt00002,neutral
icty_mladic_nan_nan_2_utt00003,neutral
icty_mladic_nan_nan_2_utt00004,neutral
icty_mladic_nan_nan_2_utt00005,neutral
icty_mladic_nan_nan_2_utt00006,neutral
icty_mladic_nan_nan_2_utt00007,neutral
icty_mladic_nan_nan_2_utt00008,neutral
icty_mladic_nan_nan_2_utt00009,neutral
icty_mladic_nan_nan_2_utt00010,neutral
icty_mladic_nan_nan_2_utt00011,neutral
icty_mladic_nan_nan_2_utt00012,neutral
icty_mladic_nan_nan_2_utt00013,neutral
icty_mladic_nan_nan_2_utt00014,neutral
icty_mladic_nan_nan_2_utt00015,neutral
icty_mladic_nan_nan_2_utt00016,neutral
icty_mladic_nan_nan_2_utt00017,neutral
icty_mladic_nan_nan_2_utt00018,neutral
icty_mladic_nan_nan_2_utt00019,neutral
icty_mladic_nan_nan_2_utt00020,neutral
icty_mladic_nan_nan_2_utt00021,neutral
icty_mladic_nan_nan_2_utt00022,neutral
icty_mladic_nan_nan_2_utt00023,neutral
icty_mladic_nan_nan_2_utt00024,neutral
icty_mladic_nan_nan_2_utt00025,neutral
icty_mladic_nan_nan_2_utt00026,neutral
icty_mladic_nan_nan_2_utt00027,neutral
icty_mladic_nan_nan_2_utt00028,neutral
icty_mladic_nan_nan_2_utt00029,neutral
icty_mladic_nan_nan_2_utt00030,neutral
icty_mladic_nan_nan_2_utt00031,neutral
icty_mladic_nan_nan_2_utt00032,neutral
icty_mladic_nan_nan_2_utt00033,neutral
icty_mladic_nan_nan_2_utt00034,neutral
icty_mladic_nan_nan_2_utt00035,neutral
icty_mladic_nan_nan_2_utt00036,neutral
icty_mladic_nan_nan_2_utt00037,neutral
icty_mladic_nan_nan_2_utt00038,neutral
icty_mladic_nan_nan_2_utt00039,neutral
icty_mladic_nan_nan_2_utt00040,neutral
icty_mladic_nan_nan_2_utt00041,neutral
icty_mladic_nan_nan_2_utt00042,neutral
icty_mladic_nan_nan_2_utt00043,neutral
icty_mladic_nan_nan_2_utt00044,neutral
icty_mladic_nan_nan_2_utt00045,neutral
icty_mladic_nan_nan_2_utt00046,neutral
icty_mladic_nan_nan_2_utt00047,neutral
icty_mladic_nan_nan_2_utt00048,neutral
icty_mladic_nan_nan_2_utt00049,neutral
icty_mladic_nan_nan_2_utt00050,neutral
icty_mladic_nan_nan_2_utt00051,neutral
icty_mladic_nan_nan_2_utt00052,neutral
icty_mladic_nan_nan_2_utt00053,neutral
icty_mladic_nan_nan_2_utt00054,neutral
icty_mladic_nan_nan_2_utt00055,neutral
icty_mladic_nan_nan_2_utt00056,neutral
icty_mladic_nan_nan_2_utt00057,neutral
icty_mladic_nan_nan_2_utt00058,neutral
icty_mladic_nan_nan_2_utt00059,neutral
icty_mladic_nan_nan_2_utt00060,neutral
icty_mladic_nan_nan_2_utt00061,neutral
icty_mladic_nan_nan_2_utt00062,neutral
icty_mladic_nan_nan_2_utt00063,neutral
icty_mladic_nan_nan_2_utt00064,neutral
icty_mladic_nan_nan_2_utt00065,neutral
icty_mladic_nan_nan_2_utt00066,neutral
icty_mladic_nan_nan_2_utt00067,neutral
icty_mladic_nan_nan_2_utt00068,neutral
icty_mladic_nan_nan_2_utt00069,neutral
icty_mladic_nan_nan_2_utt00070,neutral
icty_mladic_nan_nan_2_utt00071,neutral
icty_mladic_nan_nan_2_utt00072,neutral
icty_mladic_nan_nan_2_utt00073,neutral
icty_mladic_nan_nan_2_utt00074,neutral
icty_mladic_nan_nan_2_utt00075,neutral
icty_mladic_nan_nan_2_utt00076,neutral
icty_mladic_nan_nan_2_utt00077,neutral
icty_mladic_nan_nan_2_utt00078,neutral
icty_mladic_nan_nan_2_utt00079,neutral
icty_mladic_nan_nan_2_utt00080,neutral
icty_mladic_nan_nan_2_utt00081,neutral
icty_mladic_nan_nan_2_utt00082,neutral
icty_mladic_nan_nan_2_utt00083,neutral
icty_mladic_nan_nan_2_utt00084,neutral
icty_mladic_nan_nan_2_utt00085,neutral
icty_mladic_nan_nan_2_utt00086,neutral
icty_mladic_nan_nan_2_utt00087,neutral
icty_mladic_nan_nan_2_utt00088,neutral
icty_mladic_nan_nan_2_utt00089,neutral
icty_mladic_nan_nan_2_utt00090,neutral
icty_mladic_nan_nan_2_utt00091,neutral
icty_mladic_nan_nan_2_utt00092,neutral
icty_mladic_nan_nan_2_utt00093,neutral
icty_mladic_nan_nan_2_utt00094,neutral
icty_mladic_nan_nan_2_utt00095,neutral
icty_mladic_nan_nan_2_utt00096,neutral
icty_mladic_nan_nan_2_utt00097,neutral
icty_mladic_nan_nan_2_utt00098,neutral
icty_mladic_nan_nan_2_utt00099,neutral
icty_mladic_nan_nan_2_utt00100,neutral
icty_mladic_nan_nan_2_utt00101,neutral
icty_mladic_nan_nan_2_utt00102,neutral
icty_mladic_nan_nan_2_utt00103,neutral
icty_mladic_nan_nan_2_utt00104,neutral
icty_mladic_nan_nan_2_utt00105,neutral
icty_mladic_nan_nan_2_utt00106,neutral
icty_mladic_nan_nan_2_utt00107,neutral
icty_mladic_nan_nan_2_utt00108,neutral
icty_mladic_nan_nan_2_utt00109,neutral
icty_mladic_nan_nan_2_utt00110,neutral
icty_mladic_nan_nan_2_utt00111,neutral
icty_mladic_nan_nan_2_utt00112,neutral
icty_mladic_nan_nan_2_utt00113,neutral
icty_mladic_nan_nan_2_utt00114,neutral
icty_mladic_nan_nan_2_utt00115,neutral
icty_mladic_nan_nan_2_utt00116,neutral
icty_mladic_nan_nan_2_utt00117,neutral
icty_mladic_nan_nan_2_utt00118,neutral
icty_mladic_nan_nan_2_utt00119,neutral
icty_mladic_nan_nan_2_utt00120,neutral
icty_mladic_nan_nan_2_utt00121,neutral
icty_mladic_nan_nan_2_utt00122,neutral
icty_mladic_nan_nan_2_utt00123,neutral
icty_mladic_nan_nan_2_utt00124,neutral
icty_mladic_nan_nan_2_utt00125,neutral
icty_mladic_nan_nan_2_utt00126,neutral
icty_mladic_nan_nan_2_utt00127,neutral
icty_mladic_nan_nan_2_utt00128,neutral
icty_mladic_nan_nan_2_utt00129,neutral
icty_mladic_nan_nan_2_utt00130,neutral
icty_mladic_nan_nan_2_utt00131,neutral
icty_mladic_nan_nan_2_utt00132,neutral
icty_mladic_nan_nan_2_utt00133,neutral
icty_mladic_nan_nan_2_utt00134,neutral
icty_mladic_nan_nan_2_utt00135,neutral
icty_mladic_nan_nan_2_utt00136,neutral
icty_mladic_nan_nan_2_utt00137,neutral
icty_mladic_nan_nan_2_utt00138,neutral
icty_mladic_nan_nan_2_utt00139,neutral
icty_mladic_nan_nan_2_utt00140,neutral
icty_mladic_nan_nan_2_utt00141,neutral
icty_mladic_nan_nan_2_utt00142,neutral
icty_mladic_nan_nan_2_utt00143,neutral
icty_mladic_nan_nan_2_utt00144,neutral
icty_mladic_nan_nan_2_utt00145,neutral
icty_mladic_nan_nan_2_utt00146,neutral
icty_mladic_nan_nan_2_utt00147,neutral
icty_mladic_nan_nan_2_utt00148,neutral
icty_mladic_nan_nan_2_utt00149,neutral
icty_mladic_nan_nan_2_utt00150,neutral
icty_mladic_nan_nan_2_utt00151,neutral
icty_mladic_nan_nan_2_utt00152,neutral
icty_mladic_nan_nan_2_utt00153,neutral
icty_mladic_nan_nan_2_utt00154,neutral
icty_mladic_nan_nan_2_utt00155,neutral
icty_mladic_nan_nan_2_utt00156,neutral
icty_mladic_nan_nan_2_utt00157,neutral
icty_mladic_nan_nan_2_utt00158,neutral
icty_mladic_nan_nan_2_utt00159,neutral
icty_mladic_nan_nan_2_utt00160,neutral
icty_mladic_nan_nan_2_utt00161,neutral
icty_mladic_nan_nan_2_utt00162,neutral
icty_mladic_nan_nan_2_utt00163,neutral
icty_mladic_nan_nan_2_utt00164,neutral
icty_mladic_nan_nan_2_utt00165,neutral
icty_mladic_nan_nan_2_utt00166,neutral
icty_mladic_nan_nan_2_utt00167,neutral
icty_mladic_nan_nan_2_utt00168,neutral
icty_mladic_nan_nan_2_utt00169,neutral
icty_mladic_nan_nan_2_utt00170,neutral
icty_mladic_nan_nan_2_utt00171,neutral
icty_mladic_nan_nan_2_utt00172,neutral
icty_mladic_nan_nan_2_utt00173,neutral
icty_mladic_nan_nan_2_utt00174,neutral
icty_mladic_nan_nan_2_utt00175,neutral
icty_mladic_nan_nan_2_utt00176,neutral
icty_mladic_nan_nan_2_utt00177,neutral
icty_mladic_nan_nan_2_utt00178,neutral
icty_mladic_nan_nan_2_utt00179,neutral
icty_mladic_nan_nan_2_utt00180,neutral
icty_mladic_nan_nan_2_utt00181,neutral
icty_mladic_nan_nan_2_utt00182,neutral
icty_mladic_nan_nan_2_utt00183,neutral
icty_mladic_nan_nan_2_utt00184,neutral
icty_mladic_nan_nan_2_utt00185,neutral
icty_mladic_nan_nan_2_utt00186,neutral
icty_mladic_nan_nan_2_utt00187,neutral
icty_mladic_nan_nan_2_utt00188,neutral
icty_mladic_nan_nan_2_utt00189,neutral
icty_mladic_nan_nan_2_utt00190,neutral
icty_mladic_nan_nan_2_utt00191,neutral
icty_mladic_nan_nan_2_utt00192,neutral
icty_mladic_nan_nan_2_utt00193,neutral
icty_mladic_nan_nan_2_utt00194,neutral
icty_mladic_nan_nan_2_utt00195,neutral
icty_mladic_nan_nan_2_utt00196,neutral
icty_mladic_nan_nan_2_utt00197,neutral
icty_mladic_nan_nan_2_utt00198,neutral
icty_mladic_nan_nan_2_utt00199,neutral
icty_mladic_nan_nan_2_utt00200,neutral
icty_mladic_nan_nan_2_utt00201,neutral
icty_mladic_nan_nan_2_utt00202,neutral
icty_mladic_nan_nan_2_utt00203,neutral
icty_mladic_nan_nan_2_utt00204,neutral
icty_mladic_nan_nan_2_utt00205,neutral
icty_mladic_nan_nan_2_utt00206,neutral
icty_mladic_nan_nan_2_utt00207,neutral
icty_mladic_nan_nan_2_utt00208,neutral
icty_mladic_nan_nan_2_utt00209,neutral
icty_mladic_nan_nan_2_utt00210,neutral
icty_mladic_nan_nan_2_utt00211,neutral
icty_mladic_nan_nan_2_utt00212,neutral
icty_mladic_nan_nan_2_utt00213,neutral
icty_mladic_nan_nan_2_utt00214,neutral
icty_mladic_nan_nan_2_utt00215,neutral
icty_mladic_nan_nan_2_utt00216,neutral
icty_mladic_nan_nan_2_utt00217,neutral
icty_mladic_nan_nan_2_utt00218,neutral
icty_mladic_nan_nan_2_utt00219,neutral
icty_mladic_nan_nan_2_utt00220,neutral
icty_mladic_nan_nan_2_utt00221,neutral
icty_mladic_nan_nan_2_utt00222,neutral
icty_mladic_nan_nan_2_utt00223,neutral
icty_mladic_nan_nan_2_utt00224,neutral
icty_mladic_nan_nan_2_utt00225,neutral
icty_mladic_nan_nan_2_utt00226,neutral
icty_mladic_nan_nan_2_utt00227,neutral
icty_mladic_nan_nan_2_utt00228,neutral
icty_mladic_nan_nan_2_utt00229,neutral
icty_mladic_nan_nan_2_utt00230,neutral
icty_mladic_nan_nan_2_utt00231,neutral
icty_mladic_nan_nan_2_utt00232,neutral
icty_mladic_nan_nan_2_utt00233,neutral
icty_mladic_nan_nan_2_utt00234,neutral
icty_mladic_nan_nan_2_utt00235,neutral
icty_mladic_nan_nan_2_utt00236,neutral
icty_mladic_nan_nan_2_utt00237,neutral
icty_mladic_nan_nan_2_utt00238,neutral
icty_mladic_nan_nan_2_utt00239,neutral
icty_mladic_nan_nan_2_utt00240,neutral
icty_mladic_nan_nan_2_utt00241,neutral
icty_mladic_nan_nan_2_utt00242,neutral
icty_mladic_nan_nan_2_utt00243,neutral
icty_mladic_nan_nan_2_utt00244,neutral
icty_mladic_nan_nan_2_utt00245,neutral
icty_mladic_nan_nan_2_utt00246,neutral
icty_mladic_nan_nan_2_utt00247,neutral
icty_mladic_nan_nan_2_utt00248,neutral
icty_mladic_nan_nan_2_utt00249,neutral
icty_mladic_nan_nan_2_utt00250,neutral
icty_mladic_nan_nan_2_utt00251,neutral
icty_mladic_nan_nan_2_utt00252,neutral
icty_mladic_nan_nan_2_utt00253,neutral
icty_mladic_nan_nan_2_utt00254,neutral
icty_mladic_nan_nan_2_utt00255,neutral
icty_mladic_nan_nan_2_utt00256,neutral
icty_mladic_nan_nan_2_utt00257,neutral
icty_mladic_nan_nan_2_utt00258,neutral
icty_mladic_nan_nan_2_utt00259,neutral
icty_mladic_nan_nan_2_utt00260,neutral
icty_mladic_nan_nan_2_utt00261,neutral
icty_mladic_nan_nan_2_utt00262,neutral
icty_mladic_nan_nan_2_utt00263,neutral
icty_mladic_nan_nan_2_utt00264,neutral
icty_mladic_nan_nan_2_utt00265,neutral
icty_mladic_nan_nan_2_utt00266,neutral
icty_mladic_nan_nan_2_utt00267,neutral
icty_mladic_nan_nan_2_utt00268,neutral
icty_mladic_nan_nan_2_utt00269,neutral
icty_mladic_nan_nan_2_utt00270,neutral
icty_mladic_nan_nan_2_utt00271,neutral
icty_mladic_nan_nan_2_utt00272,neutral
icty_mladic_nan_nan_2_utt00273,neutral
icty_mladic_nan_nan_2_utt00274,neutral
icty_mladic_nan_nan_2_utt00275,neutral
icty_mladic_nan_nan_2_utt00276,neutral
icty_mladic_nan_nan_2_utt00277,neutral
icty_mladic_nan_nan_2_utt00278,neutral
icty_mladic_nan_nan_2_utt00279,neutral
icty_mladic_nan_nan_2_utt00280,neutral
icty_mladic_nan_nan_2_utt00281,neutral
icty_mladic_nan_nan_2_utt00282,neutral
icty_mladic_nan_nan_2_utt00283,neutral
icty_mladic_nan_nan_2_utt00284,neutral
icty_mladic_nan_nan_2_utt00285,neutral
icty_mladic_nan_nan_2_utt00286,neutral
icty_mladic_nan_nan_2_utt00287,neutral
icty_mladic_nan_nan_2_utt00288,neutral
icty_mladic_nan_nan_2_utt00289,neutral
icty_mladic_nan_nan_2_utt00290,neutral
icty_mladic_nan_nan_2_utt00291,neutral
icty_mladic_nan_nan_2_utt00292,neutral
icty_mladic_nan_nan_2_utt00293,neutral
icty_mladic_nan_nan_2_utt00294,neutral
icty_mladic_nan_nan_2_utt00295,neutral
icty_mladic_nan_nan_2_utt00296,neutral
icty_mladic_nan_nan_2_utt00297,neutral
icty_mladic_nan_nan_2_utt00298,neutral
icty_mladic_nan_nan_2_utt00299,neutral
icty_mladic_nan_nan_2_utt00300,neutral
icty_mladic_nan_nan_2_utt00301,neutral
icty_mladic_nan_nan_2_utt00302,neutral
icty_mladic_nan_nan_2_utt00303,neutral
icty_mladic_nan_nan_2_utt00304,neutral
icty_mladic_nan_nan_2_utt00305,neutral
icty_mladic_nan_nan_2_utt00306,neutral
icty_mladic_nan_nan_2_utt00307,neutral
icty_mladic_nan_nan_2_utt00308,neutral
icty_mladic_nan_nan_2_utt00309,neutral
icty_mladic_nan_nan_2_utt00310,neutral
icty_mladic_nan_nan_2_utt00311,neutral
icty_mladic_nan_nan_2_utt00312,neutral
icty_mladic_nan_nan_2_utt00313,neutral
icty_mladic_nan_nan_2_utt00314,neutral
icty_mladic_nan_nan_2_utt00315,neutral
icty_mladic_nan_nan_2_utt00316,neutral
icty_mladic_nan_nan_2_utt00317,neutral
icty_mladic_nan_nan_2_utt00318,neutral
icty_mladic_nan_nan_2_utt00319,neutral
icty_mladic_nan_nan_2_utt00320,neutral
icty_mladic_nan_nan_2_utt00321,neutral
icty_mladic_nan_nan_2_utt00322,neutral
icty_mladic_nan_nan_2_utt00323,neutral
icty_mladic_nan_nan_2_utt00324,neutral
icty_mladic_nan_nan_2_utt00325,neutral
icty_mladic_nan_nan_2_utt00326,neutral
icty_mladic_nan_nan_2_utt00327,neutral
icty_mladic_nan_nan_2_utt00328,neutral
icty_mladic_nan_nan_2_utt00329,neutral
icty_mladic_nan_nan_2_utt00330,neutral
icty_mladic_nan_nan_2_utt00331,neutral
icty_mladic_nan_nan_2_utt00332,neutral
icty_mladic_nan_nan_2_utt00333,neutral
icty_mladic_nan_nan_2_utt00334,neutral
icty_mladic_nan_nan_2_utt00335,neutral
icty_mladic_nan_nan_2_utt00336,neutral
icty_mladic_nan_nan_2_utt00337,neutral
icty_mladic_nan_nan_2_utt00338,neutral
icty_mladic_nan_nan_2_utt00339,neutral
icty_mladic_nan_nan_2_utt00340,neutral
icty_mladic_nan_nan_2_utt00341,neutral
icty_mladic_nan_nan_2_utt00342,neutral
icty_mladic_nan_nan_2_utt00343,neutral
icty_mladic_nan_nan_2_utt00344,neutral
icty_mladic_nan_nan_2_utt00345,neutral
icty_mladic_nan_nan_2_utt00346,neutral
icty_mladic_nan_nan_2_utt00347,neutral
icty_mladic_nan_nan_2_utt00348,neutral
icty_mladic_nan_nan_2_utt00349,neutral
icty_mladic_nan_nan_2_utt00350,neutral
icty_mladic_nan_nan_2_utt00351,neutral
icty_mladic_nan_nan_2_utt00352,neutral
icty_mladic_nan_nan_2_utt00353,neutral
icty_mladic_nan_nan_2_utt00354,neutral
icty_mladic_nan_nan_2_utt00355,neutral
icty_mladic_nan_nan_2_utt00356,neutral
icty_mladic_nan_nan_2_utt00357,neutral
icty_mladic_nan_nan_2_utt00358,neutral
icty_mladic_nan_nan_2_utt00359,neutral
icty_mladic_nan_nan_2_utt00360,neutral
icty_mladic_nan_nan_2_utt00361,neutral
icty_mladic_nan_nan_2_utt00362,neutral
icty_mladic_nan_nan_2_utt00363,neutral
icty_mladic_nan_nan_2_utt00364,neutral
icty_mladic_nan_nan_2_utt00365,neutral
icty_mladic_nan_nan_2_utt00366,neutral
icty_mladic_nan_nan_2_utt00367,neutral
icty_mladic_nan_nan_2_utt00368,neutral
icty_mladic_nan_nan_2_utt00369,neutral
icty_mladic_nan_nan_2_utt00370,neutral
icty_mladic_nan_nan_2_utt00371,neutral
icty_mladic_nan_nan_2_utt00372,neutral
icty_mladic_nan_nan_2_utt00373,neutral
icty_mladic_nan_nan_2_utt00374,neutral
icty_mladic_nan_nan_2_utt00375,neutral
icty_mladic_nan_nan_2_utt00376,neutral
icty_mladic_nan_nan_2_utt00377,neutral
icty_mladic_nan_nan_2_utt00378,neutral
icty_mladic_nan_nan_2_utt00379,neutral
icty_mladic_nan_nan_2_utt00380,neutral
icty_mladic_nan_nan_2_utt00381,neutral
icty_mladic_nan_nan_2_utt00382,neutral
icty_mladic_nan_nan_2_utt00383,neutral
icty_mladic_nan_nan_2_utt00384,neutral
icty_mladic_nan_nan_2_utt00385,neutral
icty_mladic_nan_nan_2_utt00386,neutral
icty_mladic_nan_nan_2_utt00387,neutral
icty_mladic_nan_nan_2_utt00388,neutral
icty_mladic_nan_nan_2_utt00389,neutral
icty_mladic_nan_nan_2_utt00390,neutral
icty_mladic_nan_nan_2_utt00391,neutral
icty_mladic_nan_nan_2_utt00392,neutral
icty_mladic_nan_nan_2_utt00393,neutral
icty_mladic_nan_nan_2_utt00394,neutral
icty_mladic_nan_nan_2_utt00395,neutral
icty_mladic_nan_nan_2_utt00396,neutral
icty_mladic_nan_nan_2_utt00397,neutral
icty_mladic_nan_nan_2_utt00398,neutral
icty_mladic_nan_nan_2_utt00399,neutral
icty_mladic_nan_nan_2_utt00400,neutral
icty_mladic_nan_nan_2_utt00401,neutral
icty_mladic_nan_nan_2_utt00402,neutral
icty_mladic_nan_nan_2_utt00403,neutral
icty_mladic_nan_nan_2_utt00404,neutral
icty_mladic_nan_nan_2_utt00405,neutral
icty_mladic_nan_nan_2_utt00406,neutral
icty_mladic_nan_nan_2_utt00407,neutral
icty_mladic_nan_nan_2_utt00408,neutral
icty_mladic_nan_nan_2_utt00409,neutral
icty_mladic_nan_nan_2_utt00410,neutral
icty_mladic_nan_nan_2_utt00411,neutral
icty_mladic_nan_nan_2_utt00412,neutral
icty_mladic_nan_nan_2_utt00413,neutral
icty_mladic_nan_nan_2_utt00414,neutral
icty_mladic_nan_nan_2_utt00415,neutral
icty_mladic_nan_nan_2_utt00416,neutral
icty_mladic_nan_nan_2_utt00417,neutral
icty_mladic_nan_nan_2_utt00418,neutral
icty_mladic_nan_nan_2_utt00419,confidence
icty_mladic_nan_nan_2_utt00420,neutral
icty_mladic_nan_nan_2_utt00421,neutral
icty_mladic_nan_nan_2_utt00422,neutral
icty_mladic_nan_nan_2_utt00423,neutral
icty_mladic_nan_nan_2_utt00424,neutral
icty_mladic_nan_nan_2_utt00425,neutral
icty_mladic_nan_nan_2_utt00426,neutral
icty_mladic_nan_nan_2_utt00427,neutral
icty_mladic_nan_nan_2_utt00428,neutral
icty_mladic_nan_nan_2_utt00429,neutral
icty_mladic_nan_nan_2_utt00430,neutral
icty_mladic_nan_nan_2_utt00431,neutral
icty_mladic_nan_nan_2_utt00432,neutral
icty_mladic_nan_nan_2_utt00433,neutral
icty_mladic_nan_nan_2_utt00434,neutral
icty_mladic_nan_nan_2_utt00435,neutral
icty_mladic_nan_nan_2_utt00436,neutral
icty_mladic_nan_nan_2_utt00437,neutral
icty_mladic_nan_nan_2_utt00438,neutral
icty_mladic_nan_nan_2_utt00439,neutral
icty_mladic_nan_nan_2_utt00440,neutral
icty_mladic_nan_nan_2_utt00441,neutral
icty_mladic_nan_nan_2_utt00442,neutral
icty_mladic_nan_nan_2_utt00443,neutral
icty_mladic_nan_nan_2_utt00444,neutral
icty_mladic_nan_nan_2_utt00445,neutral
icty_mladic_nan_nan_2_utt00446,neutral
icty_mladic_nan_nan_2_utt00447,neutral
icty_mladic_nan_nan_2_utt00448,neutral
icty_mladic_nan_nan_2_utt00449,neutral
icty_mladic_nan_nan_2_utt00450,neutral
icty_mladic_nan_nan_2_utt00451,neutral
icty_mladic_nan_nan_2_utt00452,neutral
icty_mladic_nan_nan_2_utt00453,neutral
icty_mladic_nan_nan_2_utt00454,neutral
icty_mladic_nan_nan_2_utt00455,neutral
icty_mladic_nan_nan_2_utt00456,neutral
icty_mladic_nan_nan_2_utt00457,neutral
icty_mladic_nan_nan_2_utt00458,neutral
icty_mladic_nan_nan_2_utt00459,neutral
icty_mladic_nan_nan_2_utt00460,neutral
icty_mladic_nan_nan_2_utt00461,neutral
icty_mladic_nan_nan_2_utt00462,neutral
icty_mladic_nan_nan_2_utt00463,neutral
icty_mladic_nan_nan_2_utt00464,neutral
icty_mladic_nan_nan_2_utt00465,neutral
icty_mladic_nan_nan_2_utt00466,neutral
icty_mladic_nan_nan_2_utt00467,neutral
icty_mladic_nan_nan_2_utt00468,neutral
icty_mladic_nan_nan_2_utt00469,neutral
icty_mladic_nan_nan_2_utt00470,neutral
icty_mladic_nan_nan_2_utt00471,neutral
icty_mladic_nan_nan_2_utt00472,neutral
icty_mladic_nan_nan_2_utt00473,neutral
icty_mladic_nan_nan_2_utt00474,neutral
icty_mladic_nan_nan_2_utt00475,neutral
icty_mladic_nan_nan_2_utt00476,neutral
icty_mladic_nan_nan_2_utt00477,neutral
icty_mladic_nan_nan_2_utt00478,neutral
icty_mladic_nan_nan_2_utt00479,neutral
icty_mladic_nan_nan_2_utt00480,neutral
icty_mladic_nan_nan_2_utt00481,neutral
icty_mladic_nan_nan_2_utt00482,neutral
icty_mladic_nan_nan_2_utt00483,neutral
icty_mladic_nan_nan_2_utt00484,neutral
icty_mladic_nan_nan_2_utt00485,neutral
icty_mladic_nan_nan_2_utt00486,neutral
icty_mladic_nan_nan_2_utt00487,neutral
icty_mladic_nan_nan_2_utt00488,neutral
icty_mladic_nan_nan_2_utt00489,neutral
